"","state","fips","date","cases","deaths","daily_cases","daily_cases_avg","daily_deaths","daily_deaths_avg","daily_cases_avg_per","daily_deaths_avg_per","weekly_cases_per100k","weekly_deaths_per100k"
"2181","Colorado","08",2020-06-02,26774,1474,211,317.285714285714,16,17.4285714285714,5.50964159992252e-05,3.02645779014204e-06,38.5674911994577,2.11852045309943
"2182","Colorado","08",2020-06-03,27046,1494,272,324.428571428571,20,14.4285714285714,5.63367675525621e-05,2.50551013774054e-06,39.4357372867935,1.75385709641838
"2183","Colorado","08",2020-06-04,27346,1512,300,318.571428571429,18,12.8571428571429,5.53196792788259e-05,2.23263279600643e-06,38.7237754951781,1.5628429572045
"2184","Colorado","08",2020-06-05,27601,1524,255,285.571428571429,12,12.4285714285714,4.95892551024094e-05,2.15821170280621e-06,34.7124785716866,1.51074819196435
"2185","Colorado","08",2020-06-06,27834,1527,233,250,3,12,4.34123043667916e-05,2.083790609606e-06,30.3886130567541,1.4586534267242
"2186","Colorado","08",2020-06-07,27987,1527,153,231.857142857143,0,11.7142857142857,4.02618114213159e-05,2.03417654747252e-06,28.1832679949211,1.42392358323076
"2187","Colorado","08",2020-06-08,28169,1543,182,229.428571428571,16,12.1428571428571,3.98400918931813e-05,2.10859764067273e-06,27.8880643252269,1.47601834847091
"2188","Colorado","08",2020-06-09,28333,1553,164,222.714285714286,10,11.2857142857143,3.86741614330446e-05,1.95975545427231e-06,27.0719130031312,1.37182881799061
"2189","Maryland","24",2020-03-05,3,0,0,NA,0,NA,NA,NA,NA,NA
"2190","Maryland","24",2020-03-06,3,0,0,NA,0,NA,NA,NA,NA,NA
"2191","Maryland","24",2020-03-07,3,0,0,NA,0,NA,NA,NA,NA,NA
"2192","Maryland","24",2020-03-08,5,0,2,NA,0,NA,NA,NA,NA,NA
"2193","Maryland","24",2020-03-09,6,0,1,NA,0,NA,NA,NA,NA,NA
"2194","Maryland","24",2020-03-10,9,0,3,NA,0,NA,NA,NA,NA,NA
"2195","Maryland","24",2020-03-11,13,0,4,1.42857142857143,0,0,2.36296236084515e-07,0,0.16540736525916,0
"2196","Maryland","24",2020-03-12,13,0,0,1.42857142857143,0,0,2.36296236084515e-07,0,0.16540736525916,0
"2197","Maryland","24",2020-03-13,18,0,5,2.14285714285714,0,0,3.54444354126772e-07,0,0.24811104788874,0
"2198","Maryland","24",2020-03-14,27,0,9,3.42857142857143,0,0,5.67110966602835e-07,0,0.396977676621985,0
"2199","Maryland","24",2020-03-15,32,0,5,3.85714285714286,0,0,6.3799983742819e-07,0,0.446599886199733,0
"2200","Maryland","24",2020-03-16,39,0,7,4.71428571428571,0,0,7.79777579078898e-07,0,0.545844305355229,0
"2201","Maryland","24",2020-03-17,57,0,18,6.85714285714286,0,0,1.13422193320567e-06,0,0.793955353243969,0
"2202","Maryland","24",2020-03-18,85,1,28,10.2857142857143,1,0.142857142857143,1.70133289980851e-06,2.36296236084515e-08,1.19093302986595,0.016540736525916
"2203","Maryland","24",2020-03-19,108,1,23,13.5714285714286,0,0.142857142857143,2.24481424280289e-06,2.36296236084515e-08,1.57136996996202,0.016540736525916
"2204","Maryland","24",2020-03-20,150,2,42,18.8571428571429,1,0.285714285714286,3.11911031631559e-06,4.72592472169029e-08,2.18337722142092,0.033081473051832
"2205","Maryland","24",2020-03-21,195,3,45,24,1,0.428571428571429,3.96977676621985e-06,7.08888708253544e-08,2.77884373635389,0.0496222095777481
"2206","Maryland","24",2020-03-22,245,3,50,30.4285714285714,0,0.428571428571429,5.03310982860016e-06,7.08888708253544e-08,3.52317688002011,0.0496222095777481
"2207","Maryland","24",2020-03-23,290,3,45,35.8571428571429,0,0.428571428571429,5.93103552572132e-06,7.08888708253544e-08,4.15172486800492,0.0496222095777481
"2208","Maryland","24",2020-03-24,349,4,59,41.7142857142857,1,0.571428571428571,6.89985009366783e-06,9.45184944338059e-08,4.82989506556748,0.0661629461036641
"2209","Maryland","24",2020-03-25,423,4,74,48.2857142857143,0,0.428571428571429,7.98681277965659e-06,7.08888708253544e-08,5.59076894575962,0.0496222095777481
"2210","Maryland","24",2020-03-26,581,4,158,67.5714285714286,0,0.428571428571429,1.11768119667975e-05,7.08888708253544e-08,7.82376837675828,0.0496222095777481
"2211","Maryland","24",2020-03-27,775,5,194,89.2857142857143,1,0.428571428571429,1.47685147552822e-05,7.08888708253544e-08,10.3379603286975,0.0496222095777481
"2212","Maryland","24",2020-03-28,1066,10,291,124.428571428571,5,1,2.05814021629612e-05,1.6540736525916e-07,14.4069815140729,0.115785155681412
"2213","Maryland","24",2020-03-29,1244,11,178,142.714285714286,1,1.14285714285714,2.3605993984843e-05,1.89036988867612e-07,16.5241957893901,0.132325892207328
"2214","Maryland","24",2020-03-30,1414,15,170,160.571428571429,4,1.71428571428571,2.65596969358994e-05,2.83555483301418e-07,18.5917878551296,0.198488838310992
"2215","Maryland","24",2020-03-31,1662,18,248,187.571428571429,3,2,3.10256957978968e-05,3.30814730518321e-07,21.7179870585277,0.231570311362824
"2216","Maryland","24",2020-04-01,1985,33,323,223.142857142857,15,4.14285714285714,3.69094720764012e-05,6.85259084645093e-07,25.8366304534808,0.479681359251565
"2217","Maryland","24",2020-04-02,2331,36,346,250,3,4.57142857142857,4.13518413147901e-05,7.56147955470447e-07,28.946288920353,0.529303568829313
"2218","Maryland","24",2020-04-03,2758,42,427,283.285714285714,6,5.28571428571429,4.68575436155593e-05,8.74296073512704e-07,32.8002805308915,0.612007251458893
"2219","Maryland","24",2020-04-04,3125,54,367,294.142857142857,12,6.28571428571429,4.86533950098016e-05,1.03970343877186e-06,34.0573765068611,0.727792407140305
"2220","Maryland","24",2020-04-05,3609,68,484,337.857142857143,14,8.14285714285714,5.58840598339877e-05,1.34688854568173e-06,39.1188418837914,0.942821981977213
"2221","Maryland","24",2020-04-06,4045,92,436,375.857142857143,24,11,6.21695397138358e-05,1.81948101785076e-06,43.5186777996851,1.27363671249553
"2222","Maryland","24",2020-04-07,4371,104,326,387,12,12.2857142857143,6.4012650355295e-05,2.03214763032683e-06,44.8088552487065,1.42250334122878
"2223","Maryland","24",2020-04-08,5529,124,1158,506.285714285714,20,13,8.3743386068352e-05,2.15029574836908e-06,58.6203702478464,1.50520702385836
"2224","Maryland","24",2020-04-09,6185,139,656,550.571428571429,15,14.7142857142857,9.10685693869719e-05,2.4338512316705e-06,63.7479985708804,1.70369586216935
"2225","Maryland","24",2020-04-10,6968,172,783,601.428571428571,33,18.5714285714286,9.94807153915807e-05,3.07185106909869e-06,69.6365007741065,2.15029574836908
"2226","Maryland","24",2020-04-11,7694,207,726,652.714285714286,35,21.8571428571429,0.000107963750267015,3.61533241209307e-06,75.5746251869103,2.53073268846515
"2227","Maryland","24",2020-04-12,8225,236,531,659.428571428571,29,24,0.000109074342576612,3.96977676621985e-06,76.3520398036284,2.77884373635389
"2228","Maryland","24",2020-04-13,8936,262,711,698.714285714286,26,24.2857142857143,0.000115572489068936,4.01703601343675e-06,80.9007423482553,2.81192520940572
"2229","Maryland","24",2020-04-14,9472,302,536,728.714285714286,40,28.2857142857143,0.000120534710026711,4.67866547447339e-06,84.3742970186976,3.27506583213137
"2230","Maryland","24",2020-04-15,10096,413,624,652.428571428571,111,41.2857142857143,0.000107916491019798,6.82896122284247e-06,75.5415437138585,4.78027285598973
"2231","Maryland","24",2020-04-16,10851,459,755,666.571428571429,46,45.7142857142857,0.000110255823757035,7.56147955470447e-06,77.1790766299242,5.29303568829313
"2232","Maryland","24",2020-04-17,11641,494,790,667.571428571429,35,46,0.000110421231122294,7.60873880192137e-06,77.2948617856056,5.32611716134496
"2233","Maryland","24",2020-04-18,12379,534,738,669.285714285714,40,46.7142857142857,0.000110704786605595,7.72688691996363e-06,77.4933506239166,5.40882084397454
"2234","Maryland","24",2020-04-19,12892,548,513,666.714285714286,14,44.5714285714286,0.000110279453380643,7.37244256583686e-06,77.1956173664501,5.1607097960858
"2235","Maryland","24",2020-04-20,13750,582,858,687.714285714286,34,45.7142857142857,0.000113753008051085,7.56147955470447e-06,79.6271056357597,5.29303568829313
"2236","Maryland","24",2020-04-21,14261,652,511,684.142857142857,70,50,0.000113162267460874,8.27036826295801e-06,79.2135872226118,5.78925778407061
"2237","Maryland","24",2020-04-22,14842,698,581,678,46,40.7142857142857,0.000112146193645711,6.73444272840867e-06,78.5023355519975,4.71410990988607
"2238","Maryland","24",2020-04-23,15805,748,963,707.714285714286,50,41.2857142857143,0.000117061155356269,6.82896122284247e-06,81.942808749388,4.78027285598973
"2239","Maryland","24",2020-04-24,16693,798,888,721.714285714286,50,43.4285714285714,0.000119376858469897,7.18340557696925e-06,83.5638009289278,5.02838390387847
"2240","Maryland","24",2020-04-25,17844,875,1151,780.714285714286,77,48.7142857142857,0.000129135893020187,8.05770165048195e-06,90.3951251141311,5.64039115533737
"2241","Maryland","24",2020-04-26,18664,910,820,824.571428571429,35,51.7142857142857,0.000136390187467982,8.55392374625943e-06,95.4731312275873,5.9877466223816
"2242","Maryland","24",2020-04-27,19574,945,910,832,35,51.8571428571429,0.000137618927895621,8.57755336986788e-06,96.3332495269349,6.00428735890752
"2243","Maryland","24",2020-04-28,20200,1016,626,848.428571428571,71,52,0.000140336334610593,8.60118299347633e-06,98.2354342274153,6.02082809543343
"2244","Maryland","24",2020-04-29,20942,1078,742,871.428571428571,62,54.2857142857143,0.000144140704011554,8.97925697121156e-06,100.898492808088,6.28547987984809
"2245","Maryland","24",2020-04-30,21825,1139,883,860,61,55.8571428571429,0.000142250334122878,9.23918283090452e-06,99.5752338860145,6.46742798163317
"2246","Maryland","24",2020-05-01,23566,1192,1741,981.857142857143,53,56.2857142857143,0.000162406403060887,9.31007170172988e-06,113.684482142621,6.51705019121091
"2247","Maryland","24",2020-05-02,24568,1251,1002,960.571428571429,59,53.7142857142857,0.000158885589143228,8.88473847677775e-06,111.219912400259,6.21931693374443
"2248","Maryland","24",2020-05-03,25561,1281,993,985.285714285714,30,53,0.00016297351402749,8.76659035873549e-06,114.081459819243,6.13661325111485
"2249","Maryland","24",2020-05-04,26509,1317,948,990.714285714286,36,53.1428571428571,0.000163871439724611,8.79021998234395e-06,114.710007807228,6.15315398764076
"2250","Maryland","24",2020-05-05,27217,1390,708,1002.42857142857,73,53.4285714285714,0.000165809068860504,8.83747922956085e-06,116.066348202353,6.1862354606926
"2251","Maryland","24",2020-05-06,28263,1443,1046,1045.85714285714,53,52.1428571428571,0.000172992474437473,8.62481261708478e-06,121.094732106231,6.03736883195935
"2252","Maryland","24",2020-05-07,29476,1503,1213,1093,60,52,0.000180790250228262,8.60118299347633e-06,126.553175159784,6.02082809543343
"2253","Maryland","24",2020-05-08,30592,1560,1116,1003.71428571429,57,52.5714285714286,0.00016602173547298,8.69570148791014e-06,116.215214831086,6.0869910415371
"2254","Maryland","24",2020-05-09,31638,1614,1046,1010,54,51.8571428571429,0.000167061438911752,8.57755336986788e-06,116.943007238226,6.00428735890752
"2255","Maryland","24",2020-05-10,32693,1644,1055,1018.85714285714,30,51.8571428571429,0.000168526475575476,8.57755336986788e-06,117.968532902833,6.00428735890752
"2256","Maryland","24",2020-05-11,33483,1683,790,996.285714285714,39,52.2857142857143,0.000164792995045341,8.64844224069324e-06,115.355096531738,6.05390956848527
